date,convenience_store,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
2014-10-15,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,300,Mccormick Distilling Company,24728,Mccormick Blend Whiskey Pet,6,1750,7.67,11.51,6,69.06
2014-07-01,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,300,Mccormick Distilling Company,24728,Mccormick Blend Whiskey Pet,6,1750,7.67,11.51,6,69.06
2014-06-25,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,300,Mccormick Distilling Company,24728,Mccormick Blend Whiskey Pet,6,1750,7.67,11.51,12,138.12
2014-10-01,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,300,Mccormick Distilling Company,24728,Mccormick Blend Whiskey Pet,6,1750,7.67,11.51,6,69.06
2014-06-04,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,300,Mccormick Distilling Company,24728,Mccormick Blend Whiskey Pet,6,1750,7.67,11.51,6,69.06
2014-05-28,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,300,Mccormick Distilling Company,24728,Mccormick Blend Whiskey Pet,6,1750,7.67,11.51,6,69.06
2014-02-05,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,300,Mccormick Distilling Company,24728,Mccormick Blend Whiskey Pet,6,1750,7.67,11.51,6,69.06
2015-01-14,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,12,215.28
2014-08-27,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
2014-03-12,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,6,107.58
2014-10-22,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,12,215.28
2014-07-09,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
2014-06-25,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,12,215.16
2014-06-23,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,6,107.58
2014-04-16,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,6,107.58
2014-04-16,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,6,107.58
2014-10-02,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
2014-08-20,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,65,Jim Beam Brands,25878,Sunny Brook Blend Whiskey,6,1750,7.87,11.81,6,70.86
2014-11-12,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,65,Jim Beam Brands,25878,Sunny Brook Blend Whiskey,6,1750,7.87,11.81,6,70.86
2014-05-28,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,65,Jim Beam Brands,25878,Sunny Brook Blend Whiskey,6,1750,7.87,11.8,6,70.8
2014-01-22,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,65,Jim Beam Brands,25878,Sunny Brook Blend Whiskey,6,1750,7.87,11.8,6,70.8
2015-01-21,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,12,516.48
2014-03-05,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,27.7,41.55,6,249.3
2014-07-01,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,6,258.24
2014-10-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,6,258.24
2014-05-28,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,6,258.24
2014-02-05,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,27.7,41.55,6,249.3
2014-04-02,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,6,258.24
2014-01-09,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,27.7,41.55,6,249.3
2014-12-03,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,27.09,40.64,2,81.28
2014-11-05,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27048,Knob Creek Rye,6,750,20.99,31.49,6,188.94
2014-03-04,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27048,Knob Creek Rye,6,750,20.99,31.49,4,125.96
2014-06-25,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27048,Knob Creek Rye,6,750,20.99,31.49,6,188.94
2014-01-09,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-03-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-03-04,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-03-04,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-04-28,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-10-08,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-02-05,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-01-09,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-05-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,492,Western Spirits Beverage Co. LLC,27433,Bird Dog Peach Flavored Whiskey,6,750,10.0,15.0,6,90.0
2014-10-22,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,492,Western Spirits Beverage Co. LLC,27433,Bird Dog Peach Flavored Whiskey,6,750,10.0,15.0,6,90.0
2014-06-23,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,492,Western Spirits Beverage Co. LLC,27433,Bird Dog Peach Flavored Whiskey,6,750,10.0,15.0,6,90.0
2014-02-12,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,125,Cedar Ridge VineyardsLLC,27512,Griff's Cowboy Whiskey,6,750,12.59,18.89,2,37.78
2014-03-04,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,154,Iowa Distilling Company,27629,Prairie Fire,6,750,13.17,19.76,1,19.76
2014-02-26,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,154,Iowa Distilling Company,27629,Prairie Fire,6,750,13.17,19.76,1,19.76
2014-07-01,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1011100,BLENDED WHISKIES,154,Iowa Distilling Company,27629,Prairie Fire,6,750,9.17,13.76,2,27.52
2014-01-08,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1042100,IMPORTED DRY GINS,240,WILLIAM GRANT AND SONS INC.,28625,Hendrick's Gin,6,750,17.92,26.88,2,53.76
2014-04-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1042100,IMPORTED DRY GINS,240,WILLIAM GRANT AND SONS INC.,28625,Hendrick's Gin,6,750,17.92,26.88,2,53.76
2014-01-22,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1042100,IMPORTED DRY GINS,240,WILLIAM GRANT AND SONS INC.,28625,Hendrick's Gin,6,750,17.92,26.88,3,80.64
2014-07-09,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1042100,IMPORTED DRY GINS,260,Diageo Americas,28868,Tanqueray Gin,6,1750,24.99,37.49,6,224.94
2014-01-22,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,55,Sazerac North America,29288,Barton Gin,6,1750,6.92,10.38,6,62.28
2014-01-15,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,55,Sazerac North America,29288,Barton Gin,6,1750,6.92,10.38,6,62.28
2014-01-22,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,434,LUXCO,29728,Calvert Gin,6,1750,7.17,10.76,6,64.56
2014-06-11,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,65,Jim Beam Brands,30238,Gilbey's Gin London Dry,6,1750,10.49,15.74,6,94.44
2014-10-15,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,260,Diageo Americas,30318,Gordon's Gin London Dry - Pet,6,1750,11.0,16.5,2,33.0
2014-03-26,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02
2014-03-26,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02
2014-03-12,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02
2014-02-05,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02
2014-01-09,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,350,PARAMOUNT DISTILLERS INC.,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02
2014-05-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,306,Mississippi River Distilling Co.,31990,River Rose Gin,6,750,16.17,24.25,3,72.75
2014-05-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,306,Mississippi River Distilling Co.,31990,River Rose Gin,6,750,16.17,24.25,3,72.75
2014-10-22,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32238,Seagram's Extra Dry Gin,6,1750,11.99,17.99,6,107.94
2014-06-04,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32238,Seagram's Extra Dry Gin,6,1750,11.99,17.99,6,107.94
2014-05-28,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34008,Absolut Swedish Vodka 80 Prf,6,1750,20.0,29.99,6,179.94
2014-01-29,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34008,Absolut Swedish Vodka 80 Prf,6,1750,20.0,29.99,6,179.94
2014-07-09,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1032080,IMPORTED VODKA,420,Moet Hennessy USA Inc.,34155,Belvedere Vodka,6,750,17.15,25.73,4,102.92
2014-09-10,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1032080,IMPORTED VODKA,65,Jim Beam Brands,34578,Pinnacle Vodka,6,1750,12.08,18.12,6,108.72
2014-12-03,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1032080,IMPORTED VODKA,65,Jim Beam Brands,34578,Pinnacle Vodka,6,1750,12.59,18.89,6,113.34
2014-04-02,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1032080,IMPORTED VODKA,65,Jim Beam Brands,34578,Pinnacle Vodka,6,1750,11.06,17.1,6,102.6
2014-01-08,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,12,124.56
2015-02-18,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2014-03-26,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,12,124.56
2015-01-21,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,12,124.56
2014-11-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,12,124.56
2014-11-05,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,12,124.56
2014-07-09,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2014-02-19,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,18,186.84
2014-10-02,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2014-09-17,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,12,124.56
2014-02-12,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,12,124.56
2014-01-22,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2014-09-10,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35418,Burnett's Vodka 80 Prf,6,1750,9.79,14.69,6,88.14
2014-05-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35418,Burnett's Vodka 80 Prf,6,1750,9.79,14.69,6,88.14
2014-11-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35418,Burnett's Vodka 80 Prf,6,1750,8.79,13.69,6,82.14
2014-02-19,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35418,Burnett's Vodka 80 Prf,6,1750,9.79,14.69,6,88.14
2014-06-11,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35418,Burnett's Vodka 80 Prf,6,1750,9.79,14.69,6,88.14
